68.135,33.731,-30
65.638,28.9,-30
63.14,24.07,-30
60.643,19.24,-30
58.145,14.41,-30
55.648,9.5799,-30
53.15,4.7498,-30
50.653,-0.080365,-30
48.155,-4.9105,-30
45.658,-9.7406,-30
43.16,-14.571,-30
40.663,-19.401,-30
38.165,-24.231,-30
35.668,-29.061,-30
33.171,-33.891,-30
30.673,-38.721,-30
28.176,-43.551,-30
25.678,-48.382,-30
70.333,32.594,-25.714
67.974,28.032,-25.714
65.616,23.47,-25.714
63.257,18.909,-25.714
60.898,14.347,-25.714
58.539,9.7851,-25.714
56.181,5.2233,-25.714
53.822,0.66155,-25.714
51.463,-3.9002,-25.714
49.105,-8.462,-25.714
46.746,-13.024,-25.714
44.387,-17.586,-25.714
42.028,-22.147,-25.714
39.67,-26.709,-25.714
37.311,-31.271,-25.714
34.952,-35.833,-25.714
32.593,-40.395,-25.714
30.235,-44.956,-25.714
27.876,-49.518,-25.714
72.531,31.458,-21.429
70.172,26.896,-21.429
67.814,22.334,-21.429
65.455,17.772,-21.429
63.096,13.21,-21.429
60.737,8.6487,-21.429
58.379,4.0869,-21.429
56.02,-0.47491,-21.429
53.661,-5.0367,-21.429
51.302,-9.5985,-21.429
48.944,-14.16,-21.429
46.585,-18.722,-21.429
44.226,-23.284,-21.429
41.868,-27.846,-21.429
39.509,-32.407,-21.429
37.15,-36.969,-21.429
34.791,-41.531,-21.429
32.433,-46.093,-21.429
30.074,-50.655,-21.429
74.729,30.321,-17.143
72.37,25.759,-17.143
70.011,21.198,-17.143
67.653,16.636,-17.143
65.294,12.074,-17.143
62.935,7.5122,-17.143
60.577,2.9504,-17.143
58.218,-1.6114,-17.143
55.859,-6.1732,-17.143
53.5,-10.735,-17.143
51.142,-15.297,-17.143
48.783,-19.859,-17.143
46.424,-24.42,-17.143
44.066,-28.982,-17.143
41.707,-33.544,-17.143
39.348,-38.106,-17.143
36.989,-42.667,-17.143
34.631,-47.229,-17.143
32.272,-51.791,-17.143
76.927,29.185,-12.857
74.568,24.623,-12.857
72.209,20.061,-12.857
69.851,15.499,-12.857
67.492,10.938,-12.857
65.133,6.3757,-12.857
62.774,1.8139,-12.857
60.416,-2.7478,-12.857
58.057,-7.3096,-12.857
55.698,-11.871,-12.857
53.34,-16.433,-12.857
50.981,-20.995,-12.857
48.622,-25.557,-12.857
46.263,-30.119,-12.857
43.905,-34.68,-12.857
41.546,-39.242,-12.857
39.187,-43.804,-12.857
36.829,-48.366,-12.857
34.47,-52.927,-12.857
79.125,28.048,-8.5714
76.766,23.486,-8.5714
74.407,18.925,-8.5714
72.049,14.363,-8.5714
69.69,9.801,-8.5714
67.331,5.2393,-8.5714
64.972,0.67748,-8.5714
62.614,-3.8843,-8.5714
60.255,-8.4461,-8.5714
57.896,-13.008,-8.5714
55.538,-17.57,-8.5714
53.179,-22.131,-8.5714
50.82,-26.693,-8.5714
48.461,-31.255,-8.5714
46.103,-35.817,-8.5714
43.744,-40.379,-8.5714
41.385,-44.94,-8.5714
39.027,-49.502,-8.5714
36.668,-54.064,-8.5714
81.323,26.912,-4.2857
78.964,22.35,-4.2857
76.605,17.788,-4.2857
74.247,13.226,-4.2857
71.888,8.6646,-4.2857
69.529,4.1028,-4.2857
67.17,-0.45898,-4.2857
64.812,-5.0208,-4.2857
62.453,-9.5826,-4.2857
60.094,-14.144,-4.2857
57.735,-18.706,-4.2857
55.377,-23.268,-4.2857
53.018,-27.83,-4.2857
50.659,-32.391,-4.2857
48.301,-36.953,-4.2857
45.942,-41.515,-4.2857
43.583,-46.077,-4.2857
41.224,-50.639,-4.2857
38.866,-55.2,-4.2857
83.521,25.775,-0
81.023,20.945,0
78.526,16.115,0
76.028,11.285,0
73.531,6.4548,0
71.033,1.6246,0
68.536,-3.2055,0
66.038,-8.0356,0
63.541,-12.866,0
61.043,-17.696,0
58.546,-22.526,0
56.048,-27.356,0
53.551,-32.186,0
51.054,-37.016,0
48.556,-41.846,0
46.059,-46.677,0
43.561,-51.507,0
41.064,-56.337,-0
