106,107,113
113,107,114
114,107,108
87,93,86
109,102,103
114,108,115
99,100,106
99,93,100
92,93,99
92,86,93
107,100,101
107,106,100
108,101,102
100,93,94
115,109,116
102,95,96
115,108,109
107,101,108
89,95,88
101,100,94
94,93,87
88,95,94
88,94,87
95,101,94
97,104,103
96,95,89
90,96,89
91,97,90
102,101,95
103,102,96
109,108,102
109,110,116
110,117,116
110,103,104
110,111,117
97,103,96
110,109,103
91,98,97
111,110,104
117,111,118
104,98,105
111,112,118
111,104,105
118,112,119
111,105,112
90,97,96
98,104,97
