134,133,114
140,139,120
163,143,144
138,139,158
152,132,133
164,163,144
147,148,167
146,126,127
170,151,171
107,126,106
125,126,145
112,113,132
123,103,104
115,134,114
118,138,137
136,117,137
109,128,108
154,153,134
152,151,132
177,157,158
133,132,113
159,158,139
157,137,138
159,139,140
106,125,105
142,123,143
122,102,103
124,104,105
122,103,123
101,102,121
122,123,142
162,142,143
141,121,122
141,142,161
161,142,162
162,143,163
164,144,145
143,123,124
141,122,142
121,102,122
143,124,144
123,104,124
164,145,165
144,124,125
145,146,165
145,126,146
130,149,129
128,147,127
165,146,166
166,146,147
167,148,168
168,148,149
166,147,167
146,127,147
168,149,169
128,127,108
130,129,110
149,148,129
130,110,111
144,125,145
124,105,125
148,128,129
148,147,128
126,125,106
127,107,108
127,126,107
129,109,110
129,128,109
131,130,111
131,150,130
131,111,112
131,112,132
154,134,135
133,113,114
116,135,115
134,115,135
151,131,132
151,150,131
153,133,134
153,152,133
149,150,169
149,130,150
170,150,151
169,150,170
171,151,152
172,153,173
173,153,154
172,152,153
172,171,152
155,154,135
174,173,154
156,155,136
174,154,155
175,155,156
176,157,177
174,155,175
177,158,178
178,158,159
179,178,159
160,159,140
160,179,159
180,179,160
156,136,137
136,135,116
157,138,158
117,136,116
157,156,137
155,135,136
176,156,157
176,175,156
117,118,137
118,119,138
119,139,138
100,119,99
99,119,118
120,139,119
120,119,100
