79,84,78
81,86,80
73,79,78
79,74,80
90,84,85
87,92,86
68,69,74
88,93,87
67,72,66
74,75,80
72,73,78
80,85,79
79,85,84
86,92,91
85,91,90
85,86,91
67,68,73
80,86,85
87,93,92
73,68,74
67,73,72
74,79,73
67,62,68
62,63,68
65,70,64
68,63,69
75,69,70
69,63,64
81,75,76
74,69,75
75,81,80
82,87,81
76,77,82
81,87,86
82,88,87
83,88,82
83,89,88
81,76,82
89,94,88
94,93,88
82,77,83
70,69,64
76,71,77
76,70,71
76,75,70
70,65,71
