-65.633,-99.912,-40
-72.686,-101.63,-40
-79.993,-102.65,-40
-65.519,-100.32,-35
-72.631,-102.05,-35.023
-79.879,-103.06,-35
-65.405,-100.73,-30
-72.517,-102.46,-30.023
-79.765,-103.47,-30
-65.291,-101.14,-25
-72.403,-102.87,-25.023
-79.651,-103.88,-25
-65.177,-101.55,-20
-72.289,-103.28,-20.023
-79.537,-104.29,-20
-65.063,-101.96,-15
-72.175,-103.69,-15.023
-79.423,-104.7,-15
-64.949,-102.37,-10
-72.061,-104.1,-10.023
-79.309,-105.11,-10
-64.835,-102.78,-5
-71.947,-104.51,-5.0231
-79.195,-105.52,-5
-64.721,-103.19,-0
-71.775,-104.91,0
-79.081,-105.93,-0
