9,5,6
14,13,10
22,23,26
34,38,37
37,33,34
34,30,31
36,39,35
33,29,30
17,18,21
14,15,18
6,5,2
39,36,40
27,26,23
2,5,1
3,4,7
7,6,3
10,9,6
16,19,15
14,10,11
18,22,21
20,19,16
22,26,25
34,31,35
10,13,9
14,18,17
13,14,17
22,25,21
26,29,25
26,27,30
41,37,38
39,42,38
42,46,45
41,42,45
45,46,49
46,50,49
26,30,29
31,32,35
30,34,33
35,38,34
38,42,41
39,43,42
27,31,30
27,28,31
35,39,38
40,43,39
46,43,47
46,42,43
46,47,50
47,51,50
47,43,44
47,48,51
48,52,51
35,32,36
31,28,32
47,44,48
43,40,44
15,14,11
19,18,15
23,19,20
22,18,19
27,23,24
22,19,23
27,24,28
23,20,24
2,3,6
8,7,4
10,6,7
15,11,12
10,7,11
11,7,8
15,12,16
11,8,12
