> CRF
120.1422 23.1858 6.9998
120.1425 23.1833 6.9998
120.1427 23.1808 6.9998
120.1430 23.1784 6.9998
120.1433 23.1759 6.9998
120.1435 23.1734 6.9998
120.1437 23.1710 6.9998
120.1439 23.1685 6.9998
120.1441 23.1660 6.9998
120.1443 23.1636 6.9998
120.1445 23.1611 6.9998
120.1447 23.1586 6.9998
120.1449 23.1561 6.9998
120.1451 23.1537 6.9998
120.1453 23.1512 6.9998
120.1455 23.1487 6.9998
120.1457 23.1463 6.9998
120.1459 23.1438 6.9998
120.1461 23.1413 6.9998
120.1463 23.1388 6.9998
120.1465 23.1364 6.9998
120.1467 23.1339 6.9998
120.1469 23.1314 6.9998
120.1471 23.1290 6.9998
120.1473 23.1265 6.9998
120.1477 23.1240 6.9998
120.1481 23.1216 6.9998
120.1485 23.1192 6.9998
120.1489 23.1167 6.9998
120.1493 23.1143 6.9998
120.1497 23.1118 6.9998
120.1502 23.1094 6.9998
120.1506 23.1069 6.9998
120.1510 23.1045 6.9998
120.1514 23.1021 6.9998
120.1518 23.0996 6.9998
120.1522 23.0972 6.9998
120.1527 23.0947 6.9998
120.1531 23.0923 6.9998
120.1535 23.0898 6.9998
120.1539 23.0874 6.9998
120.1543 23.0850 6.9998
120.1547 23.0825 6.9998
120.1552 23.0801 6.9998
120.1556 23.0776 6.9998
120.1564 23.0753 6.9998
120.1572 23.0729 6.9998
120.1581 23.0706 6.9998
120.1589 23.0682 6.9998
120.1598 23.0659 6.9998
120.1606 23.0635 6.9998
120.1614 23.0612 6.9998
120.1623 23.0589 6.9998
120.1631 23.0565 6.9998
120.1639 23.0542 6.9998
120.1648 23.0518 6.9998
120.1656 23.0495 6.9998
120.1665 23.0471 6.9998
120.1673 23.0448 6.9998
120.1681 23.0424 6.9998
120.1690 23.0401 6.9998
120.1698 23.0377 6.9998
120.1706 23.0354 6.9998
120.1715 23.0330 6.9998
120.1723 23.0307 6.9998
120.1721 23.0282 6.9998
120.1718 23.0258 6.9998
120.1716 23.0233 6.9998
120.1713 23.0209 6.9998
120.1711 23.0184 6.9998
120.1708 23.0160 6.9998
120.1706 23.0135 6.9998
120.1703 23.0111 6.9998
120.1700 23.0086 6.9998
120.1698 23.0062 6.9998
120.1695 23.0037 6.9998
120.1693 23.0012 6.9998
120.1690 22.9988 6.9998
120.1688 22.9963 6.9998
120.1685 22.9939 6.9998
120.1683 22.9914 6.9998
120.1680 22.9890 6.9998
120.1678 22.9865 6.9998
120.1675 22.9841 6.9998
120.1673 22.9816 6.9998
120.1670 22.9792 6.9998
120.1668 22.9767 6.9998
120.1665 22.9742 6.9998
120.1663 22.9718 6.9998
120.1661 22.9693 6.9998
120.1658 22.9668 6.9998
120.1656 22.9644 6.9998
120.1653 22.9619 6.9998
120.1651 22.9594 6.9998
120.1649 22.9570 6.9998
120.1646 22.9545 6.9998
120.1644 22.9520 6.9998
120.1641 22.9496 6.9998
120.1639 22.9471 6.9998
120.1637 22.9446 6.9998
120.1634 22.9422 6.9998
120.1632 22.9397 6.9998
120.1629 22.9372 6.9998
120.1627 22.9348 6.9998
120.1625 22.9323 6.9998
> Tamaopu
120.9346 24.2807 9.7562
120.9323 24.2796 9.7562
120.9300 24.2784 9.7562
120.9277 24.2773 9.7562
120.9254 24.2761 9.7562
120.9232 24.2750 9.7562
120.9209 24.2738 9.7562
120.9186 24.2727 9.7562
120.9163 24.2716 9.7562
120.9140 24.2704 9.7562
120.9117 24.2693 9.7562
120.9094 24.2681 9.7562
120.9072 24.2670 9.7562
120.9049 24.2658 9.7562
120.9026 24.2647 9.7562
120.9003 24.2635 9.7562
120.8980 24.2624 9.7562
120.8957 24.2612 9.7562
120.8934 24.2601 9.7562
120.8912 24.2589 9.7562
120.8889 24.2578 9.7562
120.8875 24.2558 9.7562
120.8861 24.2539 9.7562
120.8847 24.2519 9.7562
120.8833 24.2499 9.7562
120.8819 24.2480 9.7562
120.8805 24.2460 9.7562
120.8791 24.2441 9.7562
120.8777 24.2421 9.7562
120.8763 24.2401 9.7562
120.8749 24.2382 9.7562
120.8735 24.2362 9.7562
120.8721 24.2342 9.7562
120.8707 24.2323 9.7562
120.8693 24.2303 9.7562
120.8679 24.2284 9.7562
120.8665 24.2264 9.7562
120.8651 24.2244 9.7562
120.8637 24.2225 9.7562
120.8622 24.2205 9.7562
120.8608 24.2185 9.7562
120.8592 24.2168 9.7562
120.8575 24.2150 9.7562
120.8559 24.2133 9.7562
120.8542 24.2115 9.7562
120.8526 24.2097 9.7562
120.8509 24.2080 9.7562
120.8492 24.2062 9.7562
120.8476 24.2044 9.7562
120.8459 24.2027 9.7562
120.8443 24.2009 9.7562
120.8426 24.1991 9.7562
120.8410 24.1974 9.7562
120.8393 24.1956 9.7562
120.8376 24.1939 9.7562
120.8360 24.1921 9.7562
120.8343 24.1903 9.7562
120.8327 24.1886 9.7562
120.8310 24.1868 9.7562
120.8293 24.1850 9.7562
120.8277 24.1833 9.7562
120.8265 24.1813 9.7562
120.8253 24.1794 9.7562
120.8242 24.1774 9.7562
120.8230 24.1755 9.7562
120.8218 24.1736 9.7562
120.8206 24.1716 9.7562
120.8194 24.1697 9.7562
120.8183 24.1677 9.7562
120.8171 24.1658 9.7562
120.8159 24.1639 9.7562
120.8147 24.1619 9.7562
120.8135 24.1600 9.7562
120.8124 24.1580 9.7562
120.8112 24.1561 9.7562
120.8100 24.1542 9.7562
120.8088 24.1522 9.7562
120.8076 24.1503 9.7562
120.8065 24.1483 9.7562
120.8053 24.1464 9.7562
120.8041 24.1445 9.7562
120.8041 24.1422 9.7562
120.8042 24.1399 9.7562
120.8042 24.1376 9.7562
120.8042 24.1353 9.7562
120.8042 24.1331 9.7562
120.8043 24.1308 9.7562
120.8043 24.1285 9.7562
120.8043 24.1262 9.7562
120.8043 24.1240 9.7562
120.8044 24.1217 9.7562
120.8044 24.1194 9.7562
120.8044 24.1171 9.7562
120.8044 24.1148 9.7562
120.8045 24.1126 9.7562
120.8045 24.1103 9.7562
120.8045 24.1080 9.7562
120.8046 24.1057 9.7562
120.8046 24.1035 9.7562
120.8046 24.1012 9.7562
120.8046 24.0989 9.7562
120.8047 24.0965 9.7562
120.8047 24.0942 9.7562
120.8048 24.0918 9.7562
120.8049 24.0895 9.7562
120.8049 24.0871 9.7562
120.8050 24.0847 9.7562
120.8050 24.0824 9.7562
120.8051 24.0800 9.7562
120.8051 24.0777 9.7562
120.8052 24.0753 9.7562
120.8052 24.0729 9.7562
120.8053 24.0706 9.7562
120.8054 24.0682 9.7562
120.8054 24.0659 9.7562
120.8055 24.0635 9.7562
120.8055 24.0611 9.7562
120.8056 24.0588 9.7562
120.8056 24.0564 9.7562
120.8057 24.0541 9.7562
120.8058 24.0517 9.7562
120.8059 24.0493 9.7562
120.8060 24.0470 9.7562
120.8061 24.0446 9.7562
120.8062 24.0423 9.7562
120.8063 24.0399 9.7562
120.8064 24.0376 9.7562
120.8065 24.0352 9.7562
120.8066 24.0329 9.7562
120.8067 24.0305 9.7562
120.8068 24.0282 9.7562
120.8069 24.0258 9.7562
120.8070 24.0235 9.7562
120.8071 24.0211 9.7562
120.8072 24.0188 9.7562
120.8073 24.0164 9.7562
120.8074 24.0141 9.7562
120.8075 24.0117 9.7562
120.8076 24.0094 9.7562
120.8077 24.0070 9.7562
120.8078 24.0047 9.7562
120.8067 24.0026 9.7562
120.8056 24.0006 9.7562
120.8045 23.9985 9.7562
120.8035 23.9965 9.7562
120.8024 23.9944 9.7562
120.8013 23.9924 9.7562
120.8003 23.9903 9.7562
120.7992 23.9883 9.7562
120.7981 23.9863 9.7562
120.7971 23.9842 9.7562
120.7960 23.9822 9.7562
120.7949 23.9801 9.7562
120.7938 23.9781 9.7562
120.7928 23.9760 9.7562
120.7917 23.9740 9.7562
120.7906 23.9719 9.7562
120.7896 23.9699 9.7562
120.7885 23.9678 9.7562
120.7874 23.9658 9.7562
120.7864 23.9637 9.7562
120.7865 23.9614 9.7562
120.7866 23.9591 9.7562
120.7868 23.9568 9.7562
120.7869 23.9545 9.7562
120.7870 23.9522 9.7562
120.7871 23.9499 9.7562
120.7873 23.9475 9.7562
120.7874 23.9452 9.7562
120.7875 23.9429 9.7562
120.7877 23.9406 9.7562
120.7878 23.9383 9.7562
120.7879 23.9360 9.7562
120.7881 23.9337 9.7562
120.7882 23.9313 9.7562
120.7883 23.9290 9.7562
120.7885 23.9267 9.7562
120.7886 23.9244 9.7562
120.7887 23.9221 9.7562
120.7889 23.9198 9.7562
120.7890 23.9175 9.7562
120.7896 23.9153 9.7562
120.7902 23.9132 9.7562
120.7908 23.9110 9.7562
120.7914 23.9089 9.7562
120.7920 23.9067 9.7562
120.7926 23.9046 9.7562
120.7932 23.9024 9.7562
120.7938 23.9003 9.7562
120.7944 23.8981 9.7562
120.7950 23.8960 9.7562
120.7956 23.8938 9.7562
120.7962 23.8917 9.7562
120.7968 23.8895 9.7562
120.7974 23.8874 9.7562
120.7980 23.8852 9.7562
120.7986 23.8831 9.7562
120.7992 23.8809 9.7562
120.7998 23.8788 9.7562
120.8004 23.8766 9.7562
120.8010 23.8745 9.7562
120.8020 23.8724 9.7562
120.8030 23.8703 9.7562
120.8040 23.8682 9.7562
120.8049 23.8661 9.7562
120.8059 23.8640 9.7562
120.8069 23.8619 9.7562
120.8079 23.8598 9.7562
120.8089 23.8577 9.7562
120.8099 23.8557 9.7562
120.8109 23.8536 9.7562
120.8119 23.8515 9.7562
120.8129 23.8494 9.7562
120.8139 23.8473 9.7562
120.8149 23.8452 9.7562
120.8159 23.8431 9.7562
120.8169 23.8410 9.7562
120.8179 23.8389 9.7562
120.8189 23.8369 9.7562
120.8199 23.8348 9.7562
120.8209 23.8327 9.7562
120.8204 23.8306 9.7562
120.8200 23.8286 9.7562
120.8195 23.8265 9.7562
120.8191 23.8244 9.7562
120.8186 23.8224 9.7562
120.8182 23.8203 9.7562
120.8177 23.8183 9.7562
120.8173 23.8162 9.7562
120.8168 23.8142 9.7562
120.8164 23.8121 9.7562
120.8159 23.8100 9.7562
120.8155 23.8080 9.7562
120.8150 23.8059 9.7562
120.8146 23.8039 9.7562
120.8142 23.8018 9.7562
120.8137 23.7998 9.7562
120.8133 23.7977 9.7562
120.8128 23.7956 9.7562
120.8124 23.7936 9.7562
120.8119 23.7915 9.7562
120.8114 23.7894 9.7562
120.8109 23.7872 9.7562
120.8104 23.7851 9.7562
120.8098 23.7829 9.7562
120.8093 23.7807 9.7562
120.8088 23.7786 9.7562
120.8083 23.7764 9.7562
120.8078 23.7743 9.7562
120.8073 23.7721 9.7562
120.8067 23.7700 9.7562
120.8062 23.7678 9.7562
120.8057 23.7656 9.7562
120.8052 23.7635 9.7562
120.8047 23.7613 9.7562
120.8041 23.7592 9.7562
120.8036 23.7570 9.7562
120.8031 23.7548 9.7562
120.8026 23.7527 9.7562
120.8021 23.7505 9.7562
120.8015 23.7484 9.7562
> Touhuanping
120.7858 24.6616 0.0277
120.7890 24.6619 0.0277
120.7921 24.6621 0.0277
120.7953 24.6624 0.0277
120.7984 24.6626 0.0277
120.8016 24.6629 0.0277
120.8047 24.6631 0.0277
120.8079 24.6634 0.0277
120.8110 24.6636 0.0277
120.8142 24.6639 0.0277
120.8173 24.6641 0.0277
120.8205 24.6644 0.0277
120.8236 24.6646 0.0277
120.8268 24.6649 0.0277
120.8299 24.6651 0.0277
120.8331 24.6654 0.0277
120.8362 24.6656 0.0277
120.8393 24.6659 0.0277
120.8425 24.6661 0.0277
120.8456 24.6663 0.0277
120.8488 24.6666 0.0277
120.8519 24.6669 0.0277
120.8551 24.6672 0.0277
120.8582 24.6674 0.0277
120.8613 24.6677 0.0277
120.8645 24.6680 0.0277
120.8676 24.6683 0.0277
120.8708 24.6686 0.0277
120.8739 24.6688 0.0277
120.8770 24.6691 0.0277
120.8802 24.6694 0.0277
120.8833 24.6697 0.0277
120.8864 24.6700 0.0277
120.8896 24.6703 0.0277
120.8927 24.6705 0.0277
120.8959 24.6708 0.0277
120.8990 24.6711 0.0277
120.9021 24.6714 0.0277
120.9053 24.6717 0.0277
120.9084 24.6719 0.0277
120.9116 24.6722 0.0277
120.9147 24.6725 0.0277
120.9178 24.6729 0.0277
120.9209 24.6732 0.0277
120.9240 24.6735 0.0277
120.9271 24.6738 0.0277
120.9302 24.6742 0.0277
120.9333 24.6745 0.0277
120.9364 24.6748 0.0277
120.9395 24.6751 0.0277
120.9426 24.6755 0.0277
120.9457 24.6758 0.0277
120.9488 24.6761 0.0277
120.9519 24.6764 0.0277
120.9550 24.6768 0.0277
120.9581 24.6771 0.0277
120.9612 24.6774 0.0277
120.9643 24.6777 0.0277
120.9674 24.6781 0.0277
120.9705 24.6784 0.0277
120.9736 24.6787 0.0277
120.9767 24.6788 0.0277
120.9799 24.6789 0.0277
120.9831 24.6790 0.0277
120.9863 24.6792 0.0277
120.9895 24.6793 0.0277
120.9926 24.6794 0.0277
120.9958 24.6795 0.0277
120.9990 24.6796 0.0277
121.0022 24.6797 0.0277
121.0054 24.6798 0.0277
121.0085 24.6799 0.0277
121.0117 24.6800 0.0277
121.0149 24.6801 0.0277
121.0181 24.6802 0.0277
121.0213 24.6804 0.0277
121.0244 24.6805 0.0277
121.0276 24.6806 0.0277
121.0308 24.6807 0.0277
121.0340 24.6808 0.0277
121.0371 24.6809 0.0277
> Tunglo
120.7396 24.3721 0.0441
120.7413 24.3751 0.0441
120.7430 24.3782 0.0441
120.7447 24.3813 0.0441
120.7464 24.3844 0.0441
120.7481 24.3875 0.0441
120.7498 24.3906 0.0441
120.7516 24.3937 0.0441
120.7533 24.3968 0.0441
120.7550 24.3999 0.0441
120.7567 24.4030 0.0441
120.7584 24.4061 0.0441
120.7601 24.4092 0.0441
120.7618 24.4123 0.0441
120.7635 24.4154 0.0441
120.7652 24.4185 0.0441
120.7669 24.4216 0.0441
120.7686 24.4247 0.0441
120.7703 24.4278 0.0441
120.7720 24.4309 0.0441
120.7738 24.4340 0.0441
120.7740 24.4375 0.0441
120.7742 24.4410 0.0441
120.7744 24.4445 0.0441
120.7746 24.4481 0.0441
120.7748 24.4516 0.0441
120.7750 24.4551 0.0441
120.7752 24.4587 0.0441
120.7754 24.4622 0.0441
120.7756 24.4657 0.0441
120.7758 24.4692 0.0441
120.7760 24.4728 0.0441
120.7762 24.4763 0.0441
120.7764 24.4798 0.0441
120.7766 24.4834 0.0441
120.7768 24.4869 0.0441
120.7770 24.4904 0.0441
120.7772 24.4940 0.0441
120.7775 24.4975 0.0441
120.7777 24.5010 0.0441
120.7779 24.5045 0.0441
> Tuntzuchiao
120.6031 24.2638 11.9507
120.6063 24.2648 11.9507
120.6094 24.2658 11.9507
120.6125 24.2668 11.9507
120.6157 24.2678 11.9507
120.6188 24.2688 11.9507
120.6219 24.2698 11.9507
120.6251 24.2708 11.9507
120.6282 24.2718 11.9507
120.6314 24.2728 11.9507
120.6345 24.2738 11.9507
120.6376 24.2748 11.9507
120.6408 24.2758 11.9507
120.6439 24.2768 11.9507
120.6470 24.2778 11.9507
120.6502 24.2788 11.9507
120.6533 24.2798 11.9507
120.6564 24.2809 11.9507
120.6596 24.2819 11.9507
120.6627 24.2829 11.9507
120.6658 24.2839 11.9507
120.6688 24.2852 11.9507
120.6718 24.2865 11.9507
120.6748 24.2879 11.9507
120.6778 24.2892 11.9507
120.6807 24.2905 11.9507
120.6837 24.2918 11.9507
120.6867 24.2932 11.9507
120.6897 24.2945 11.9507
120.6927 24.2958 11.9507
120.6957 24.2971 11.9507
120.6986 24.2985 11.9507
120.7016 24.2998 11.9507
120.7046 24.3011 11.9507
120.7076 24.3025 11.9507
120.7106 24.3038 11.9507
120.7136 24.3051 11.9507
120.7166 24.3064 11.9507
120.7195 24.3078 11.9507
120.7225 24.3091 11.9507
120.7255 24.3104 11.9507
120.7283 24.3121 11.9507
120.7310 24.3137 11.9507
120.7338 24.3154 11.9507
120.7365 24.3171 11.9507
120.7393 24.3187 11.9507
120.7420 24.3204 11.9507
120.7448 24.3221 11.9507
120.7476 24.3237 11.9507
120.7503 24.3254 11.9507
120.7531 24.3270 11.9507
120.7558 24.3287 11.9507
120.7586 24.3304 11.9507
120.7613 24.3320 11.9507
120.7641 24.3337 11.9507
120.7668 24.3354 11.9507
120.7696 24.3370 11.9507
120.7724 24.3387 11.9507
120.7751 24.3404 11.9507
120.7779 24.3420 11.9507
120.7806 24.3437 11.9507
120.7838 24.3447 11.9507
120.7869 24.3457 11.9507
120.7900 24.3467 11.9507
120.7931 24.3477 11.9507
120.7963 24.3488 11.9507
120.7994 24.3498 11.9507
120.8025 24.3508 11.9507
120.8057 24.3518 11.9507
120.8088 24.3528 11.9507
120.8119 24.3538 11.9507
120.8150 24.3549 11.9507
120.8182 24.3559 11.9507
120.8213 24.3569 11.9507
120.8244 24.3579 11.9507
120.8276 24.3589 11.9507
120.8307 24.3599 11.9507
120.8338 24.3609 11.9507
120.8369 24.3620 11.9507
120.8401 24.3630 11.9507
120.8432 24.3640 11.9507
> Yangmei
121.0608 24.8866 0.1650
121.0642 24.8876 0.1650
121.0676 24.8885 0.1650
121.0710 24.8895 0.1650
121.0744 24.8905 0.1650
121.0778 24.8915 0.1650
121.0812 24.8925 0.1650
121.0846 24.8935 0.1650
121.0880 24.8945 0.1650
121.0914 24.8955 0.1650
121.0948 24.8965 0.1650
121.0982 24.8975 0.1650
121.1017 24.8985 0.1650
121.1051 24.8995 0.1650
121.1085 24.9004 0.1650
121.1119 24.9014 0.1650
121.1153 24.9024 0.1650
121.1187 24.9034 0.1650
121.1221 24.9044 0.1650
121.1255 24.9054 0.1650
121.1289 24.9064 0.1650
121.1323 24.9075 0.1650
121.1357 24.9085 0.1650
121.1390 24.9096 0.1650
121.1424 24.9106 0.1650
121.1458 24.9117 0.1650
121.1492 24.9128 0.1650
121.1526 24.9138 0.1650
121.1559 24.9149 0.1650
121.1593 24.9160 0.1650
121.1627 24.9170 0.1650
121.1661 24.9181 0.1650
121.1695 24.9191 0.1650
121.1728 24.9202 0.1650
121.1762 24.9213 0.1650
121.1796 24.9223 0.1650
121.1830 24.9234 0.1650
121.1864 24.9244 0.1650
121.1897 24.9255 0.1650
121.1931 24.9266 0.1650
121.1965 24.9276 0.1650
121.2001 24.9273 0.1650
121.2037 24.9269 0.1650
121.2073 24.9265 0.1650
121.2108 24.9261 0.1650
121.2144 24.9258 0.1650
121.2180 24.9254 0.1650
121.2216 24.9250 0.1650
121.2252 24.9246 0.1650
121.2288 24.9243 0.1650
121.2324 24.9239 0.1650
121.2359 24.9235 0.1650
121.2395 24.9231 0.1650
121.2431 24.9227 0.1650
121.2467 24.9224 0.1650
121.2503 24.9220 0.1650
121.2539 24.9216 0.1650
121.2575 24.9212 0.1650
121.2610 24.9209 0.1650
121.2646 24.9205 0.1650
121.2682 24.9201 0.1650
> Youchang
120.2490 22.6599 9.8390
120.2512 22.6630 9.8390
120.2534 22.6661 9.8390
120.2555 22.6692 9.8390
120.2577 22.6723 9.8390
120.2598 22.6754 9.8390
120.2620 22.6785 9.8390
120.2641 22.6816 9.8390
120.2663 22.6847 9.8390
120.2684 22.6878 9.8390
120.2706 22.6909 9.8390
120.2727 22.6940 9.8390
120.2749 22.6971 9.8390
120.2770 22.7002 9.8390
120.2792 22.7032 9.8390
120.2813 22.7063 9.8390
120.2835 22.7094 9.8390
120.2856 22.7125 9.8390
120.2878 22.7156 9.8390
120.2899 22.7187 9.8390
120.2921 22.7218 9.8390
120.2944 22.7246 9.8390
120.2968 22.7273 9.8390
120.2992 22.7301 9.8390
120.3015 22.7328 9.8390
120.3039 22.7356 9.8390
120.3062 22.7383 9.8390
120.3086 22.7411 9.8390
120.3110 22.7438 9.8390
120.3133 22.7466 9.8390
120.3157 22.7493 9.8390
120.3180 22.7521 9.8390
120.3204 22.7548 9.8390
120.3228 22.7576 9.8390
120.3251 22.7603 9.8390
120.3275 22.7631 9.8390
120.3298 22.7658 9.8390
120.3322 22.7686 9.8390
120.3346 22.7713 9.8390
120.3369 22.7741 9.8390
120.3393 22.7768 9.8390
> east_offshore
121.9500 23.8000 0.1036
121.9494 23.7977 0.6635
121.9489 23.7954 1.2233
121.9483 23.7931 1.7832
121.9478 23.7908 2.3430
121.9472 23.7885 2.9028
121.9466 23.7862 3.4627
121.9461 23.7839 4.0225
121.9455 23.7817 4.5824
121.9450 23.7794 5.1422
121.9444 23.7771 5.7020
121.9438 23.7748 6.2619
121.9433 23.7725 6.8217
121.9427 23.7702 7.3816
121.9422 23.7679 7.9414
121.9416 23.7656 8.5012
121.9410 23.7633 9.0611
121.9405 23.7610 9.6209
121.9399 23.7587 10.1808
121.9394 23.7564 10.7406
121.9388 23.7541 11.3004
121.9382 23.7518 11.8608
121.9377 23.7495 12.4211
121.9371 23.7472 12.9815
121.9366 23.7450 13.5418
121.9360 23.7427 14.1022
121.9354 23.7404 14.6625
121.9349 23.7381 15.2229
121.9343 23.7358 15.7832
121.9338 23.7335 16.3436
121.9332 23.7312 16.9039
121.9326 23.7289 17.4642
121.9321 23.7266 18.0246
121.9315 23.7243 18.5849
121.9310 23.7220 19.1453
121.9304 23.7197 19.7056
121.9298 23.7174 20.2660
121.9293 23.7151 20.8263
121.9287 23.7128 21.3867
121.9282 23.7106 21.9470
121.9276 23.7083 22.5074
121.9270 23.7060 23.0672
121.9265 23.7037 23.6270
121.9259 23.7014 24.1869
121.9254 23.6991 24.7467
121.9248 23.6968 25.3066
121.9242 23.6945 25.8664
121.9237 23.6922 26.4262
121.9231 23.6899 26.9861
121.9226 23.6876 27.5459
121.9220 23.6853 28.1057
121.9214 23.6830 28.6656
121.9209 23.6807 29.2254
121.9203 23.6784 29.7853
121.9198 23.6761 30.3451
121.9192 23.6739 30.9049
121.9187 23.6716 31.4648
121.9181 23.6693 32.0246
121.9175 23.6670 32.5845
121.9170 23.6647 33.1443
121.9164 23.6624 33.7041
121.9159 23.6601 34.2640
121.9153 23.6578 34.8238
121.9147 23.6555 35.3837
121.9142 23.6532 35.9435
121.9136 23.6509 36.5033
121.9131 23.6486 37.0632
121.9125 23.6463 37.6230
121.9119 23.6440 38.1829
121.9114 23.6417 38.7427
121.9108 23.6394 39.3025
121.9103 23.6372 39.8624
121.9097 23.6349 40.4222
121.9091 23.6326 40.9821
121.9086 23.6303 41.5419
121.9080 23.6280 42.1017
121.9075 23.6257 42.6616
121.9069 23.6234 43.2214
121.9064 23.6211 43.7813
121.9058 23.6188 44.3411
121.9052 23.6165 44.9009
121.9046 23.6142 45.5533
121.9039 23.6120 46.2056
121.9033 23.6097 46.8579
121.9026 23.6074 47.5102
121.9020 23.6051 48.1625
121.9013 23.6029 48.8148
121.9007 23.6006 49.4671
121.9001 23.5983 50.1194
121.8994 23.5961 50.7717
121.8988 23.5938 51.4240
121.8981 23.5915 52.0763
121.8975 23.5892 52.7286
121.8968 23.5870 53.3809
121.8962 23.5847 54.0332
121.8955 23.5824 54.6855
121.8949 23.5801 55.3378
121.8942 23.5779 55.9901
121.8936 23.5756 56.6424
121.8929 23.5733 57.2947
121.8923 23.5711 57.9470
121.8922 23.5687 58.0481
121.8921 23.5664 58.1491
121.8919 23.5641 58.2502
121.8918 23.5617 58.3513
121.8917 23.5594 58.4523
121.8916 23.5570 58.5534
121.8915 23.5547 58.6544
121.8914 23.5524 58.7555
121.8913 23.5500 58.8565
121.8911 23.5477 58.9576
121.8910 23.5454 59.0586
121.8909 23.5430 59.1597
121.8908 23.5407 59.2607
121.8907 23.5384 59.3618
121.8906 23.5360 59.4628
121.8905 23.5337 59.5639
121.8903 23.5314 59.6650
121.8902 23.5290 59.7660
121.8901 23.5267 59.8671
121.8900 23.5243 59.9681
121.8903 23.5221 59.6842
121.8905 23.5198 59.4002
121.8908 23.5176 59.1162
121.8910 23.5153 58.8323
121.8913 23.5130 58.5483
121.8916 23.5108 58.2643
121.8918 23.5085 57.9804
121.8921 23.5062 57.6964
121.8923 23.5040 57.4125
121.8926 23.5017 57.1285
121.8929 23.4994 56.8445
121.8931 23.4972 56.5606
121.8934 23.4949 56.2766
121.8936 23.4926 55.9926
121.8939 23.4904 55.7087
121.8942 23.4881 55.4247
121.8944 23.4858 55.1408
121.8947 23.4836 54.8568
121.8949 23.4813 54.5728
121.8952 23.4790 54.2889
121.8959 23.4769 53.5103
121.8967 23.4748 52.7316
121.8974 23.4727 51.9530
121.8982 23.4706 51.1744
121.8989 23.4685 50.3958
121.8996 23.4664 49.6171
121.9004 23.4642 48.8385
121.9011 23.4621 48.0599
121.9019 23.4600 47.2813
121.9026 23.4579 46.5027
121.9033 23.4558 45.7240
121.9041 23.4537 44.9454
121.9048 23.4516 44.1668
121.9056 23.4495 43.3882
121.9063 23.4474 42.6095
121.9070 23.4452 41.8309
121.9078 23.4431 41.0523
121.9085 23.4410 40.2737
121.9093 23.4389 39.4951
121.9100 23.4368 38.7164
121.9094 23.4346 39.3192
121.9088 23.4324 39.9220
121.9082 23.4302 40.5248
121.9076 23.4280 41.1276
121.9070 23.4258 41.7304
121.9064 23.4236 42.3332
121.9058 23.4214 42.9359
121.9052 23.4192 43.5387
121.9046 23.4170 44.1415
121.9040 23.4148 44.7443
121.9034 23.4126 45.3471
121.9028 23.4105 45.9499
121.9022 23.4083 46.5527
121.9016 23.4061 47.1555
121.9010 23.4039 47.7583
121.9004 23.4017 48.3610
121.8998 23.3995 48.9638
121.8992 23.3973 49.5666
121.8986 23.3951 50.1694
121.8980 23.3929 50.7722
121.8967 23.3909 51.2321
121.8954 23.3889 51.6920
121.8940 23.3869 52.1520
121.8927 23.3849 52.6119
121.8914 23.3829 53.0718
121.8901 23.3808 53.5318
121.8887 23.3788 53.9917
121.8874 23.3768 54.4516
121.8861 23.3748 54.9115
121.8848 23.3728 55.3715
121.8834 23.3708 55.8314
121.8821 23.3688 56.2913
121.8808 23.3668 56.7512
121.8795 23.3648 57.2112
121.8781 23.3628 57.6711
121.8768 23.3608 58.1310
121.8755 23.3588 58.5910
121.8742 23.3568 59.0509
121.8728 23.3547 59.5108
121.8715 23.3527 59.9707
121.8702 23.3507 59.9709
121.8689 23.3487 59.9711
121.8675 23.3467 59.9713
121.8662 23.3447 59.9715
121.8649 23.3427 59.9717
121.8636 23.3407 59.9719
121.8622 23.3387 59.9721
121.8609 23.3367 59.9723
121.8596 23.3347 59.9725
121.8583 23.3327 59.9727
121.8569 23.3307 59.9729
121.8556 23.3287 59.9731
121.8543 23.3266 59.9733
121.8530 23.3246 59.9735
121.8516 23.3226 59.9737
121.8503 23.3206 59.9739
121.8490 23.3186 59.9741
121.8477 23.3166 59.9743
121.8463 23.3146 59.9745
121.8450 23.3126 59.9747
121.8448 23.3103 59.9747
121.8445 23.3080 59.9747
121.8443 23.3057 59.9748
121.8440 23.3035 59.9748
121.8438 23.3012 59.9748
121.8435 23.2989 59.9748
121.8433 23.2966 59.9748
121.8430 23.2943 59.9749
121.8428 23.2920 59.9749
121.8425 23.2897 59.9749
121.8423 23.2875 59.9749
121.8420 23.2852 59.9749
121.8418 23.2829 59.9750
121.8415 23.2806 59.9750
121.8413 23.2783 59.9750
121.8410 23.2760 59.9750
121.8408 23.2737 59.9750
121.8405 23.2714 59.9751
121.8403 23.2692 59.9751
121.8400 23.2669 59.9751
121.8395 23.2646 59.9751
121.8389 23.2623 59.9752
121.8384 23.2600 59.9752
121.8378 23.2578 59.9753
121.8373 23.2555 59.9753
121.8368 23.2532 59.9754
121.8362 23.2509 59.9754
121.8357 23.2487 59.9755
121.8352 23.2464 59.9755
121.8346 23.2441 59.9755
121.8341 23.2418 59.9756
121.8335 23.2396 59.9756
121.8330 23.2373 59.9757
121.8325 23.2350 59.9757
121.8319 23.2327 59.9758
121.8314 23.2305 59.9758
121.8308 23.2282 59.9759
