121.47,22.871,-40
121.45,22.819,-40
121.44,22.766,-40
121.45,22.714,-40
121.44,22.878,-36.364
121.42,22.827,-36.403
121.41,22.774,-36.478
121.42,22.721,-36.364
121.41,22.885,-32.727
121.39,22.834,-32.767
121.37,22.781,-32.816
121.39,22.728,-32.727
121.38,22.892,-29.091
121.36,22.841,-29.13
121.34,22.788,-29.213
121.36,22.735,-29.091
121.35,22.898,-25.455
121.33,22.848,-25.495
121.31,22.795,-25.543
121.33,22.741,-25.455
121.32,22.905,-21.818
121.3,22.855,-21.858
121.28,22.802,-21.949
121.3,22.748,-21.818
121.29,22.912,-18.182
121.27,22.861,-18.222
121.25,22.809,-18.279
121.26,22.755,-18.182
121.26,22.919,-14.545
121.24,22.868,-14.585
121.22,22.815,-14.668
121.23,22.762,-14.545
121.23,22.926,-10.909
121.21,22.875,-10.949
121.19,22.822,-11.014
121.2,22.769,-10.909
121.2,22.933,-7.2727
121.17,22.882,-7.313
121.16,22.829,-7.3832
121.17,22.776,-7.2727
121.17,22.939,-3.6364
121.14,22.889,-3.6768
121.13,22.836,-3.7489
121.14,22.782,-3.6364
121.13,22.946,-0
121.11,22.895,0
121.1,22.841,0
121.11,22.789,-0
